batch_size,latency_ms
2,105.08449201006442
2,103.36913500213996
2,102.91234398027882
2,105.78056797385216
2,101.079526997637
2,101.33919498184696
2,102.9825650039129
2,104.19945203466341
2,105.4466679925099
2,105.96017201896757
2,103.5791159956716
2,102.96634898986667
2,104.54497998580337
2,102.33338997932151
2,108.57889597536996
2,108.0915040220134
2,102.15814399998635
2,101.92358400672674
2,104.49926904402673
2,102.80919400975108
2,104.03607500484213
2,104.87017798004672
2,106.06643202481791
2,105.09338200790808
2,102.89936303161085
2,105.50675698323175
2,101.41269600717351
2,100.48507002647966
2,101.51704703457654
2,102.14769997401163
2,100.72190902428702
2,102.20382298575714
2,104.33331999229267
2,104.19208504026756
2,104.64294999837875
2,104.98544102301821
2,104.32371299248189
2,102.36284002894536
2,105.953297985252
2,105.82269699079916
2,101.67725896462798
2,102.64574800385162
2,103.40041300514713
3,158.83744502207264
3,158.82434201193973
3,153.36123696761206
3,151.88287402270362
3,151.03359799832106
3,152.55828201770782
3,155.8777770260349
3,152.59705897187814
3,150.1622759969905
3,152.72289898712188
3,156.66405903175473
3,151.52739803306758
3,153.4855230129324
3,155.4225980071351
3,154.74449802422896
3,150.90007096296176
3,154.8999619553797
3,155.92942299554124
3,163.3908359799534
3,152.3800260038115
3,151.74435696098953
3,155.74368002125993
3,152.11562102194875
3,151.39401302440092
3,153.6163100390695
3,154.37819698126987
3,150.66416800254956
3,154.0548100019805
3,156.8760889931582
3,152.26644603535533
3,149.71436001360416
3,157.04415598884225
3,157.41333999903873
3,151.46816498599946
3,150.11574694653973
3,149.57511698594317
3,152.28289604419842
3,150.42173996334895
3,150.1996050355956
3,152.36629400169477
3,155.58396698907018
3,155.77383001800627
3,151.5885969856754
3,155.43009201064706
3,152.77840005001053
3,155.05552000831813
3,150.84321302128956
3,151.43725503003225
3,153.71052600676194
3,151.09304297948256
3,150.73504101019353
3,152.08066097693518
3,153.84208399336785
3,153.44410500256345
3,148.80185900256038
3,151.9639120087959
3,158.35858701029792
3,150.20455897320062
3,149.8595189768821
3,157.81252598389983
3,153.77350995549932
3,152.33977499883622
3,154.9587729969062
3,154.48594302870333
3,152.40142605034634
3,150.46504401834682
3,153.3730669762008
3,158.18632097216323
3,149.39517399761826
3,155.02980403834954
3,153.4124379977584
3,152.21816202392802
3,150.8565649855882
3,152.9198340140283
3,155.053319002036
3,153.110433020629
3,150.030137039721
3,151.51459001936018
3,155.86142998654395
3,151.4605189440772
3,150.6761040072888
3,153.3263650489971
3,151.44959196913987
3,150.30774899059907
3,150.9831830044277
3,150.74691799236462
3,149.47718899929896
3,150.00822203001007
3,151.21066296705976
3,150.68132698070258
3,158.50365499500185
3,150.16602003015578
3,155.32290801638737
3,154.8772120149806
3,152.8403619886376
3,149.5802770368755
3,151.14156302297488
3,154.7830770141445
3,150.10554698528722
3,151.3991899555549
4,206.84235100634396
4,205.2361800451763
4,201.97792001999915
4,202.43788202060387
4,203.97183299064636
4,214.50408699456602
4,205.04303998313844
4,204.61046503623948
4,199.43198800319806
4,203.3489869791083
4,206.3872499857098
4,200.8519980008714
4,201.131195994094
4,204.72212199820206
4,203.22887203656137
4,201.32644096156582
4,198.35795101244003
4,204.32252896716818
4,204.2355469893664
4,199.52305796323344
4,199.14588698884472
4,205.31812799163163
4,206.64912200300023
4,201.47453201934695
4,199.23881499562413
4,201.48580602835864
4,206.4573810203001
4,203.00097699509934
4,197.16312200762331
4,200.91717498144135
4,204.7812629607506
4,203.2309979549609
4,199.7452339855954
4,201.23211800819263
4,211.11512300558388
4,201.27060799859464
4,201.7924030078575
4,202.132752048783
4,204.66315699741244
4,203.21770600276068
4,199.47670702822506
4,201.57889398979023
4,206.19709801394492
4,199.6808089897968
4,198.92491301288828
4,201.2165340129286
4,204.4278479879722
4,203.4902999876067
4,199.99368098797277
4,201.62668800912797
4,198.09824001276866
4,202.2111800033599
4,204.92616400588304
4,200.7732790079899
4,200.33971598604694
4,207.38816098310053
4,198.19587899837643
4,201.10535202547908
4,204.8685170011595
4,200.4148099804297
4,197.48652400448918
4,196.03861804353073
4,198.3556899940595
4,200.0364750274457
4,204.35518299927935
4,198.50554899312556
4,197.6320479880087
4,198.91796197043732
4,199.97133902506903
4,203.39508104370907
4,199.22310201218352
4,197.26985302986577
4,208.18940200842917
4,205.69533802336082
4,197.15523603372276
4,203.6146970349364
4,208.60587898641825
4,198.23198503581807
4,199.1333700134419
4,202.24281697301194
4,205.68723004544154
4,201.52150798821822
4,199.79329401394352
4,199.74702299805358
4,204.0867600007914
4,202.57827499881387
4,198.80321295931935
4,201.7619070247747
4,205.6501969927922
4,200.60974400257692
4,197.55617302143946
4,204.6932730008848
4,197.15038500726223
4,197.81092798803002
4,206.7068389733322
4,200.16183896223083
4,199.17673099553213
4,199.48280899552628
4,202.93972897343338
4,203.00551899708807
5,256.9277490256354
5,254.25214500864968
5,251.94622797425836
5,247.28189397137612
5,250.4822610062547
5,255.660547001753
5,259.0838019968942
5,252.67017999431118
5,255.61667303554714
5,246.13572796806693
5,247.13812401751056
5,247.80773097882047
5,250.25528599508107
5,253.50274902302772
5,248.20995901245624
5,248.75283997971565
5,255.4966610041447
5,248.2581780059263
5,246.92425603279844
5,252.62593902880326
5,248.57907398836687
5,246.152194973547
5,246.726821991615
5,256.75758603028953
5,256.47920300252736
5,245.97695498960093
5,247.69396195188165
5,247.59193701902404
5,247.35009798314422
5,266.4650939987041
5,247.08969396306202
5,247.1630420186557
5,255.35229302477092
5,246.69964698841795
5,247.44447896955535
5,248.59793501673266
5,249.7971569537185
5,249.59852098254487
5,247.33286502305418
5,254.54674800857902
5,256.1848310288042
5,243.81350399926305
5,246.86720099998638
5,249.00081101804972
5,249.69559902092442
5,254.4213649816811
5,246.35555600980297
5,251.64269999368116
5,254.32048796210438
5,250.57749601546675
5,247.92857299325988
5,245.04570802673697
5,245.8856730372645
5,253.72514803893864
5,254.36855794396251
5,247.36228096298873
5,249.8248220072128
5,244.13093796465546
5,244.80279302224517
5,249.5551789761521
5,247.9396700509824
5,264.4810369820334
5,253.46303300466388
5,245.64444401767105
5,246.7674909858033
5,248.63668496254832
5,247.4072590121068
5,247.1562810242176
5,249.4744670111686
5,255.6925829849206
5,247.69692798145115
5,250.2745619858615
5,256.86024501919746
5,255.18398400163278
5,246.39805703191087
5,254.3927010265179
5,253.19290102925152
5,250.1222770079039
5,247.23478994565085
5,249.84417599625885
5,254.46708500385284
5,251.33682403247803
5,246.41042697476223
5,252.50020995736122
5,256.29874801961705
5,253.2859289785847
5,249.4966079830192
5,254.67654399108142
5,256.53330696513876
5,248.29567200504243
5,247.19190003816038
5,252.87582096643746
5,253.0345970299095
5,251.899107999634
5,254.50659496709704
5,254.30643500294536
5,254.9517760053277
5,250.1625519944355
5,249.6232989942655
5,252.7040570275858
6,306.0974439722486
6,309.9304779898375
6,301.25069501809776
6,301.9548419979401
6,302.5181079865433
6,296.20789404725656
6,300.97311397548765
6,298.0299560003914
6,296.7033460154198
6,306.18800304364413
6,310.96726696705446
6,306.56162498053163
6,293.07102400343865
6,296.5525899780914
6,298.248274018988
6,300.65424100030214
6,297.74092900333926
6,303.4699620329775
6,295.4018830205314
6,304.00492501212284
6,297.68603801494464
6,296.68094200314954
6,302.48399602714926
6,302.04569798661396
6,296.13341303775087
6,304.1332839638926
6,306.8994350032881
6,294.9152929941192
6,303.0334759969264
6,299.3404109729454
6,295.1728400075808
6,301.6202920116484
6,302.1329920156859
6,299.563909007702
6,303.9809839683585
6,298.94805199000984
6,304.36771700624377
6,295.9829799947329
6,302.2874890011735
6,299.3248939746991
6,308.34176199277863
6,297.3307259962894
6,302.81963699962944
6,294.5216059451923
6,300.8165400242433
6,297.29895101627335
6,299.107464030385
6,296.26559402095154
6,303.96599700907245
6,296.7084319679998
6,305.3025669651106
6,297.32948396122083
6,309.55821002135053
6,292.32555301859975
6,302.6500199921429
6,297.5423680036329
6,307.8311199788004
6,300.25856400607154
6,304.9293819931336
6,297.8314060019329
6,306.11872201552615
6,297.74819902377203
6,306.5639929845929
6,300.14650896191597
6,308.25412302510813
6,293.51308901095763
6,306.6350810113363
6,299.5069720200263
6,305.676932039205
6,297.06622601952404
6,307.0599979837425
6,296.010913036298
6,308.68694197852165
6,310.5123499990441
6,304.6440859907307
6,296.755955030676
6,306.1990669812076
6,295.70015298668295
6,303.3201009966433
6,297.841337043792
6,307.0435429690406
6,296.8776249908842
6,301.7075519892387
6,294.6147469920106
6,298.5182190313935
6,296.58872296568006
6,303.8225210038945
6,298.0010809842497
6,306.01427803048864
6,297.4606460193172
6,318.1751130032353
6,297.6850569830276
6,306.67030496988446
6,298.3717930037528
6,303.79797995556146
6,298.28586895018816
6,299.0702979732305
6,298.30938996747136
6,308.6775270057842
6,298.6514869844541
7,356.86053201789036
7,357.62422799598426
7,350.3931150189601
7,350.51137499976903
7,343.1659819907509
7,353.5101590096019
7,355.19786598160863
7,347.7125560166314
7,343.7140109599568
7,353.95679099019617
7,353.41707698535174
7,345.2031859778799
7,348.4077070024796
7,341.97385696461424
7,343.41999201569706
7,347.8248320170678
7,348.24076597578824
7,348.6969580408186
7,355.18994298763573
7,351.2165209976956
7,345.4710670048371
7,346.2189449928701
7,352.5793679873459
7,348.5317589947954
7,345.8236380247399
7,350.9291289956309
7,352.57276298943907
7,342.62180101359263
7,344.682972994633
7,345.03621800104156
7,348.13683497486636
7,352.88537095766515
7,359.1617090278305
7,345.2669079997577
7,342.85891900071874
7,349.7583409771323
7,346.70236095553264
7,350.10761697776616
7,354.4053499936126
7,349.7485620318912
7,343.27535901684314
7,352.99632599344477
7,363.45265398267657
7,342.57700701709837
7,346.0152219631709
7,354.1736179613508
7,347.8207120206207
7,345.481786003802
7,352.4293010123074
7,354.3876300100237
7,349.365302012302
7,350.7976530236192
7,355.4258840158582
7,352.7926060487516
7,344.91225698729977
7,350.67949001677334
7,354.25396903883666
7,340.520886995364
7,346.1580160073936
7,348.01506000803784
7,347.7200709749013
7,351.9254899583757
7,356.797338987235
7,344.9176719877869
7,350.1284649828449
7,347.21161995548755
7,344.9564889888279
7,347.6277659647167
7,352.28475398616865
7,353.1483269762248
7,346.2659679935314
7,349.4974889908917
7,358.27050695661455
7,351.7292920150794
7,345.3150269924663
7,350.8507530204952
7,355.25928798597306
7,350.3525609849021
7,342.74321200791746
7,347.91449597105384
7,360.8492480125278
7,348.7975879688747
7,344.62175698718056
7,351.00262297783047
7,366.60060001304373
7,352.1966419648379
7,346.4298970066011
7,348.32349902717397
7,355.4738350212574
7,348.9605690119788
7,344.0581930335611
7,349.27602496463805
7,357.9874419956468
7,349.5282999938354
7,345.21750797284767
7,346.4125780155882
7,357.46221896260977
7,357.16633999254555
7,346.99872200144455
7,351.641587971244
8,403.58503605239093
8,401.5290650422685
8,401.5938710072078
8,391.3479879847728
8,392.2092659631744
8,398.64565996685997
8,394.38887604046613
8,404.85427499515936
8,394.3868360365741
8,406.3668170128949
8,393.8671729993075
8,405.18462704494596
8,398.10966298682615
8,400.75092198094353
8,389.05058294767514
8,403.8362620049156
8,395.9537679911591
8,403.7988089839928
8,392.29841000633314
8,408.1512560369447
8,395.363773975987
8,402.4222070001997
8,392.9703059839085
8,404.45244597503915
8,395.74095397256315
8,409.2181830201298
8,400.8350950316526
8,403.9977069478482
8,399.12293502129614
8,393.88227299787104
8,396.18982601678
8,404.9810369615443
8,391.56503503909335
8,403.24807103024796
8,394.042783009354
8,404.15100898826495
8,393.569378007669
8,409.4268470071256
8,392.97108398750424
8,393.47246900433674
8,395.6259150290862
8,397.4395059631206
8,393.47572799306363
8,408.9453719789162
8,394.9523710180074
8,403.7776779732667
8,396.38658199692145
8,411.3989350153133
8,394.51772900065407
8,405.21913301199675
8,398.8525830209255
8,404.1533340350725
8,394.17547499760985
8,402.28964999550954
8,394.506024022121
8,389.7434110403992
8,405.489808996208
8,403.3973879995756
8,396.10089000780135
8,404.70467595150694
8,389.64904099702835
8,416.9045279850252
8,396.7942740418948
8,391.41758799087256
8,391.67520799674094
8,402.2769890143536
8,394.6097129955888
8,400.1164039946161
8,392.99608999863267
8,404.2075630277395
8,400.86349000921473
8,404.0268720127642
8,393.12467497074977
8,392.0782210188918
8,396.2145500117913
8,407.49550197506323
8,393.68315099272877
8,402.3742499994114
8,394.8503659921698
8,405.6284009711817
8,391.5625580120832
8,403.07188394945115
8,402.1336520090699
8,401.3775950297713
8,395.4447479918599
8,405.44199402211234
8,397.86587399430573
8,404.7373899957165
8,392.3551889602095
8,405.5246390053071
8,395.8544509951025
8,403.64066895563155
8,395.1467879815027
8,404.9953190260567
8,396.3032449828461
8,394.67794104712084
8,391.0002339980565
8,397.41139201214537
8,392.8914039861411
8,410.32073402311653
9,462.78550202259794
9,469.0692170406692
9,451.3450640370138
9,446.4123170473613
9,442.5557630020194
9,451.0783279547468
9,454.5714739942923
9,443.84891097433865
9,443.1165340356529
9,442.0449479948729
9,442.68197304336354
9,443.7754820100963
9,440.80733601003885
9,449.11703298566863
9,446.531145949848
9,448.40806699357927
9,453.84289999492466
9,453.5119640058838
9,453.6180340219289
9,443.24991799658164
9,443.62820097012445
9,451.1978299706243
9,444.76720702368766
9,450.20197896519676
9,453.5012859851122
9,447.20758497714996
9,440.4652139637619
9,445.116649963893
9,439.5579019910656
9,444.2091009696014
9,442.6153430249542
9,453.8493399741128
9,457.74240902392194
9,440.16697898041457
9,441.1580039886758
9,446.6371040325612
9,444.209155975841
9,451.6911040409468
9,456.81447099195793
9,442.12203699862584
9,441.46510801510885
9,441.172908002045
9,439.1831770190038
9,447.4790989770554
9,445.05056203342974
9,460.68229200318456
9,452.2565069491975
9,444.7474259650335
9,440.9238250227645
9,442.1917030122131
9,442.63501797104254
9,447.8621350135654
9,444.28205402800813
9,450.53167099831626
9,455.83140902454033
9,441.58600602531806
9,442.5179340178147
9,435.84771803580225
9,444.8811920010485
9,441.69175799470395
9,441.4398100343533
9,438.61982895759866
9,445.42659202124923
9,436.70299695804715
9,443.99863498983905
9,449.8742399737239
9,443.3233899762854
9,448.6484740045853
9,440.29571098508313
9,452.93806499103084
9,451.23198500368744
9,444.0624240087345
9,442.62282602721825
9,462.0553380227648
9,447.83883303171024
9,443.2977290125564
9,447.9073919937946
9,449.481611023657
9,459.053166967351
9,443.1518859928474
9,446.9693190185353
9,444.34343802277
9,447.18057702993974
9,448.1246470240876
9,445.04515099106357
9,452.28184200823307
9,453.17581499693915
9,445.63566002761945
9,442.9944719886407
9,442.5535600166768
9,442.22951104165986
9,441.5671330061741
9,440.2178599848412
9,441.2083940114826
9,441.7365700355731
9,449.8808180214837
9,443.96393303759396
9,451.025532966014
9,455.4066199925728
9,441.547192982398
10,509.5445020124316
10,507.7607410494238
10,497.43993498850614
10,495.6949769984931
10,491.891493962612
10,497.7622540318407
10,504.1437370236963
10,498.5085570369847
10,487.37592302495614
10,497.1377960173413
10,513.9274150133133
10,491.9219619478099
10,492.50776797998697
10,497.7689469815232
10,488.785972003825
10,500.16594101907685
10,502.4133510305546
10,492.8998270188458
10,488.12615202041343
10,499.8793519916944
10,498.1905549648218
10,490.3785859933123
10,490.91793899424374
10,495.0763189699501
10,490.2804089942947
10,497.192980023101
10,502.0946640288457
10,491.17009300971404
10,487.48386197257787
10,496.21350603410974
10,490.2774100191891
10,494.9583249981515
10,492.8917779470794
10,491.6242210310884
10,491.33322201669216
10,501.1079889954999
10,486.2595750018954
10,500.0367790344171
10,507.2562010027468
10,494.78596402332187
10,492.6775220083073
10,498.5089320107363
10,510.4104309575632
10,496.73104396788403
10,489.38121600076556
10,495.2085239929147
10,509.93393501266837
10,486.2367730238475
10,496.1437240126543
10,500.602976011578
10,494.87062299158424
10,512.696381949354
10,504.35928598744795
10,493.4476740309037
10,493.4301869943738
10,497.1405179821886
10,500.5709279794246
10,485.8188920188695
10,491.207076003775
10,489.7297369898297
10,490.6353979604319
10,500.1906830002554
10,492.4772910308093
10,496.91486899973825
10,504.0565120289102
10,497.8794979979284
10,491.76008702488616
10,497.9693340137601
10,510.27849403908476
10,505.0935089820996
10,486.70961102470756
10,497.6436289725825
10,503.81407199893147
10,489.2757870256901
10,487.870617012959
10,494.5577859762125
10,489.6865069749765
10,497.948819946032
10,504.4876820174977
10,496.39905599178746
10,495.7406459725462
10,498.45864198869094
10,504.4832029961981
10,491.68898101197556
10,495.72004203218967
10,500.85232697892934
10,503.8163270219229
10,494.60233602439985
10,489.287143049296
10,500.83759403787553
10,500.111970002763
10,495.52342301467434
10,492.1366880298592
10,500.4090169677511
10,502.0589060150087
10,495.5554369953461
10,492.24457901436836
10,492.66031000297517
10,494.023195002228
10,502.7634500293061
11,553.2946980092674
11,566.0029600257985
11,560.9564500045963
11,555.6019729701802
11,560.2773610153235
11,558.2699549850076
11,561.3841110025533
11,559.8440450266935
11,556.4223009860143
11,554.2173059657216
11,554.7194699756801
11,557.1490689762868
11,554.503045976162
11,556.7371609504335
11,559.0286530205049
11,555.9640729916282
11,557.1774630225264
11,556.6674539586529
11,559.539609006606
11,560.1275659864768
11,560.8449779683724
11,561.6074290010147
11,566.5599720086902
11,559.7528220387176
11,557.0694929920137
11,559.1358509846032
11,556.1101019848138
11,554.3844909989275
11,558.5755129577592
11,554.9774050014094
11,557.2054180083796
11,558.196833007969
11,557.9013100359589
11,561.8935920065269
11,557.5856660143472
11,556.2433840241283
11,564.0972320106812
11,554.9697579699568
11,561.3128379918635
11,561.1817219760269
11,557.2992130182683
11,561.4325990318321
11,558.7986939935945
11,554.2725980048999
11,555.9023940004408
11,563.167306012474
11,557.515867985785
11,557.2863920242526
11,559.035919024609
11,558.5644529783167
11,558.1438089720905
11,556.794397009071
11,560.0789779564366
11,558.8299029623158
11,561.2001430126838
11,558.889542997349
11,557.4570469907485
11,557.5650909449905
11,562.2233269969001
11,557.9969649552368
11,556.4083280041814
11,559.6218280261382
11,562.3070150031708
11,564.4015580182895
11,555.1287800190039
11,559.7948810318485
11,567.5058170454577
11,557.2614379925653
11,560.6000929838046
11,561.5217289887369
11,561.3888929947279
11,556.8555279751308
11,558.6836870061234
11,571.757314959541
11,559.3878150102682
11,561.7581309634261
11,557.3649180005305
11,558.7802960071713
11,558.2223470555618
11,559.0306760277599
11,559.7810780163854
11,559.2643709969707
11,556.5068590221927
11,564.4795839907601
11,560.7108770054765
11,557.5413720216602
11,558.891027001664
11,561.8484559818171
11,555.0184620078653
11,558.19234700175
11,566.7338999919593
11,559.6572989597917
11,556.6969710052945
11,557.4242320144549
11,557.5548740453087
11,553.9330689935014
11,560.2482969989069
11,558.7197940330952
11,565.8800620003603
11,557.0547140087001
12,613.6946990154684
12,610.2886570151895
12,606.0612400178798
12,602.5469729793258
12,610.9339710092172
12,604.9058670178056
12,609.959949972108
12,614.4706950290129
12,602.4447290110402
12,606.568621005863
12,600.3899039933458
12,609.478566038888
12,602.5814050226472
12,609.0741159860045
12,609.2531449976377
12,604.5829789945856
12,611.3054619636387
12,604.8175190226175
12,614.0450299717486
12,607.1667750366032
12,607.5819729594514
12,604.4691579882056
12,606.7318689893
12,606.3111589755863
12,607.6401429600082
12,604.5921949553303
12,600.8107740199193
12,607.2276579798199
12,601.2141670216806
12,602.9124530032277
12,610.0618760101497
12,608.9312830008566
12,605.2189699839801
12,609.7124890075065
12,602.2525610169396
12,608.5085400263779
12,607.6950269634835
12,605.6032390333712
12,610.4920809739269
12,604.7395599889569
12,603.7409090204164
12,603.1690419767983
12,604.6341179753654
12,610.1300360169262
12,620.9041050169617
12,604.5661360258237
12,607.5126110226847
12,610.2665640064515
12,604.6441009966657
12,606.5418289508671
12,603.7270610104315
12,608.6471260059625
12,606.3817190006375
12,604.7162440372631
12,609.1574390302412
12,611.1552880029194
12,606.8460360402241
12,605.9867540025152
12,606.5233239787631
12,601.4714139746502
12,607.7211549854837
12,605.0886070006527
12,604.5468269730918
12,607.2691899607889
12,601.0932669742033
12,606.6427640034817
12,609.9863370181993
12,602.9890999780037
12,608.8990199496038
12,607.1321139461361
12,607.0129120489582
12,604.3013840098865
12,606.5591189544648
12,604.9261199659668
12,606.7218040116131
12,603.5564100020565
12,601.5425069490448
12,609.3715979950503
12,606.9847220205702
12,610.3692870237865
12,602.4588909931481
12,607.3349250364117
12,605.4100560140796
12,603.2945550396107
12,609.1431790264323
12,605.7939250022173
12,606.594083015807
12,606.6633379668929
12,601.760566001758
12,604.3744820053689
12,609.0377569780685
12,604.4336940394714
12,607.7448340365663
12,605.5313830147497
12,602.7825829805806
12,600.0158940441906
12,605.6543690501712
12,604.5880109886639
12,606.0552939889021
12,603.4668479696847
13,651.2230280204676
13,669.9362659710459
13,647.507943038363
13,656.931406003423
13,650.6822570227087
13,645.5167940002866
13,655.0802260171622
13,651.3222650391981
13,652.4960990063846
13,657.4319170322269
13,653.9352770196274
13,651.9888680195436
13,657.3934180196375
13,655.6230889982544
13,656.4121440169401
13,656.8687279941514
13,659.0530890389346
13,658.1516279838979
13,652.3500109906308
13,651.8700100132264
13,658.0495100351982
13,655.1754749962129
13,656.2391390325502
13,655.9442700236104
13,653.9259349810891
13,655.9678590274416
13,652.6672990294173
13,659.4315510010347
13,654.7485790215433
13,657.5182529632002
13,659.1192900086753
13,657.3968110023998
13,652.6860209996812
13,658.9791619917378
13,657.3092350154184
13,659.150354040321
13,655.2096259547397
13,656.1203709570691
13,657.4379440280609
13,658.4278779919259
13,655.4325259639882
13,661.2597590428777
13,654.5511099975556
13,654.3496919912286
13,654.4157220050693
13,655.9402359998785
13,657.5136110186577
13,655.6658010231331
13,655.020485050045
13,655.1761550363153
13,657.103976001963
13,654.111573996488
13,655.7818159926683
13,657.9628239851445
13,657.4310449650511
13,655.0436820252798
13,656.6278849495575
13,649.1569320205599
13,663.8219929882325
13,663.0967780365609
13,657.082588004414
13,659.9227500264533
13,652.4509339942597
13,652.267292025499
13,652.4368199752644
13,658.8531169691123
13,655.9359689708799
13,654.20707303565
13,656.023190007545
13,653.5169070120901
13,654.381889034994
13,659.6472979872487
13,653.5467460053042
13,652.0173470489681
13,650.8516630274244
13,653.239062987268
13,650.5539810168557
13,652.6034989510663
13,653.2451540115289
13,659.4716089894064
13,660.6783460010774
13,659.8709619720466
13,656.091873999685
13,655.5795490276068
13,657.1115119731985
13,659.3499890295789
13,657.5592859880999
13,659.4510459690355
13,658.5244770394638
13,654.9182129674591
13,654.2082600062713
13,658.3182530011982
13,654.9304199870676
13,655.3398509859107
13,657.2161029907875
13,656.6430639941245
13,656.9506080122665
13,656.9828880019486
13,662.1025659842417
13,653.5685080452822
14,710.3842730284669
14,706.4149149809964
14,720.8515479578637
14,721.2657020427287
14,715.9005739958957
14,709.036688960623
14,706.6008920082822
14,715.5877480399795
14,714.3873579916544
14,710.8757029636763
14,718.7635760055855
14,718.0394130409695
14,725.7986059994437
14,715.2843680232763
14,718.2317280094139
14,719.2703729961067
14,706.7345670075156
14,711.6317320032977
14,718.5108659905382
14,712.1427440433763
14,709.3811990343966
14,718.6798069742508
14,714.3178980331868
14,707.8546559787355
14,713.5778969968669
14,715.7244759728201
14,716.4060680079274
14,716.1132559995167
14,713.296658010222
14,715.6085819588043
14,711.2732739769854
14,711.3166279741563
14,712.6723349792883
14,707.7788460301235
14,711.9962039869279
14,711.6892620106228
14,714.210506004747
14,712.9713699687272
14,722.0148280030116
14,715.8770230016671
14,712.4161450192332
14,712.6120580360293
14,715.6778929638676
14,707.2628219611943
14,717.5804420257919
14,710.2339469711296
14,721.5327700250782
14,714.973321009893
14,711.3302989746444
14,712.6399070257321
14,710.5493689887226
14,710.5118280160241
14,712.8887940198183
14,719.3822059780359
14,710.2780540008098
14,728.2800519606099
14,712.8988089971244
14,710.4257809696719
14,721.5217649936676
14,712.9707009880804
14,711.2529359874316
14,717.6342300372198
14,706.0841160127893
14,713.9909039833583
14,712.9589149844833
14,718.1755719939247
14,711.1929130041972
14,707.7719920198433
14,711.268171959091
14,714.5410099765286
14,712.2409860021435
14,715.5340980389155
14,707.5085649848916
14,716.6919599985704
14,712.1855730074458
14,723.2070500031114
14,710.9649039921351
14,710.3021270013414
14,715.8711199881509
14,718.2831719983369
14,712.1493240119889
14,717.1340400236659
14,719.6439290419221
14,704.8876580083743
14,715.1678369846195
14,710.6848069815896
14,709.2933179810643
14,711.325145966839
14,712.1004129876383
14,708.0559229943901
14,716.4532979950309
14,717.0238099643029
14,718.1693330057897
14,716.3405839819461
14,717.8122790064663
14,720.2836530050263
14,715.7824620371684
14,710.9804109786637
14,710.0698599824682
14,714.7254680166952
15,763.4987040073611
15,774.9328910140321
15,765.0913110119291
15,765.9851950011216
15,763.4847559966147
15,761.1986189731397
